0,mark,prod,date
1115,269.86942,KaggleMart,Kaggle Recipe Book,2020-01-18
1116,269.77914,KaggleMart,Kaggle Recipe Book,2020-01-19
1117,269.67633,KaggleMart,Kaggle Recipe Book,2020-01-20
1118,269.56635,KaggleMart,Kaggle Recipe Book,2020-01-21
1119,269.44833,KaggleMart,Kaggle Recipe Book,2020-01-22
1120,269.32095,KaggleMart,Kaggle Recipe Book,2020-01-23
1121,269.18884,KaggleMart,Kaggle Recipe Book,2020-01-24
1122,269.05002,KaggleMart,Kaggle Recipe Book,2020-01-25
1123,268.89664,KaggleMart,Kaggle Recipe Book,2020-01-26
1124,268.73077,KaggleMart,Kaggle Recipe Book,2020-01-27
1125,268.55124,KaggleMart,Kaggle Recipe Book,2020-01-28
1126,268.3574,KaggleMart,Kaggle Recipe Book,2020-01-29
1127,268.14755,KaggleMart,Kaggle Recipe Book,2020-01-30
1128,267.91946,KaggleMart,Kaggle Recipe Book,2020-01-31
1129,267.66995,KaggleMart,Kaggle Recipe Book,2020-02-01
1130,267.47964,KaggleMart,Kaggle Recipe Book,2020-02-02
1131,267.20517,KaggleMart,Kaggle Recipe Book,2020-02-03
1132,266.8977,KaggleMart,Kaggle Recipe Book,2020-02-04
1133,266.5661,KaggleMart,Kaggle Recipe Book,2020-02-05
1134,266.22284,KaggleMart,Kaggle Recipe Book,2020-02-06
1135,265.87628,KaggleMart,Kaggle Recipe Book,2020-02-07
1136,265.53122,KaggleMart,Kaggle Recipe Book,2020-02-08
1137,265.19016,KaggleMart,Kaggle Recipe Book,2020-02-09
1138,264.85413,KaggleMart,Kaggle Recipe Book,2020-02-10
1139,264.523,KaggleMart,Kaggle Recipe Book,2020-02-11
1140,264.19632,KaggleMart,Kaggle Recipe Book,2020-02-12
1141,263.87332,KaggleMart,Kaggle Recipe Book,2020-02-13
1142,263.553,KaggleMart,Kaggle Recipe Book,2020-02-14
1143,263.23553,KaggleMart,Kaggle Recipe Book,2020-02-15
1144,262.92072,KaggleMart,Kaggle Recipe Book,2020-02-16
1145,262.6084,KaggleMart,Kaggle Recipe Book,2020-02-17
1146,262.29834,KaggleMart,Kaggle Recipe Book,2020-02-18
1147,261.9904,KaggleMart,Kaggle Recipe Book,2020-02-19
1148,261.686,KaggleMart,Kaggle Recipe Book,2020-02-20
1149,261.3791,KaggleMart,Kaggle Recipe Book,2020-02-21
1150,261.07233,KaggleMart,Kaggle Recipe Book,2020-02-22
1151,260.76627,KaggleMart,Kaggle Recipe Book,2020-02-23
1152,260.4614,KaggleMart,Kaggle Recipe Book,2020-02-24
1153,260.1576,KaggleMart,Kaggle Recipe Book,2020-02-25
1154,259.85504,KaggleMart,Kaggle Recipe Book,2020-02-26
1155,259.55383,KaggleMart,Kaggle Recipe Book,2020-02-27
1156,259.25446,KaggleMart,Kaggle Recipe Book,2020-02-28
1157,258.95584,KaggleMart,Kaggle Recipe Book,2020-02-29
1158,258.6581,KaggleMart,Kaggle Recipe Book,2020-03-01
1159,258.43826,KaggleMart,Kaggle Recipe Book,2020-03-02
1160,258.18503,KaggleMart,Kaggle Recipe Book,2020-03-03
1161,257.8977,KaggleMart,Kaggle Recipe Book,2020-03-04
1162,257.58896,KaggleMart,Kaggle Recipe Book,2020-03-05
1163,257.2668,KaggleMart,Kaggle Recipe Book,2020-03-06
1164,256.93768,KaggleMart,Kaggle Recipe Book,2020-03-07
1165,256.6059,KaggleMart,Kaggle Recipe Book,2020-03-08
1166,256.2746,KaggleMart,Kaggle Recipe Book,2020-03-09
1167,255.94589,KaggleMart,Kaggle Recipe Book,2020-03-10
1168,255.62114,KaggleMart,Kaggle Recipe Book,2020-03-11
1169,255.30115,KaggleMart,Kaggle Recipe Book,2020-03-12
1170,254.98625,KaggleMart,Kaggle Recipe Book,2020-03-13
1171,254.67653,KaggleMart,Kaggle Recipe Book,2020-03-14
1172,254.3718,KaggleMart,Kaggle Recipe Book,2020-03-15
1173,254.07173,KaggleMart,Kaggle Recipe Book,2020-03-16
1174,253.77591,KaggleMart,Kaggle Recipe Book,2020-03-17
1175,253.48387,KaggleMart,Kaggle Recipe Book,2020-03-18
1176,253.19511,KaggleMart,Kaggle Recipe Book,2020-03-19
1177,252.90923,KaggleMart,Kaggle Recipe Book,2020-03-20
1178,252.62495,KaggleMart,Kaggle Recipe Book,2020-03-21
1179,252.34,KaggleMart,Kaggle Recipe Book,2020-03-22
1180,252.05591,KaggleMart,Kaggle Recipe Book,2020-03-23
1181,251.77278,KaggleMart,Kaggle Recipe Book,2020-03-24
1182,251.49069,KaggleMart,Kaggle Recipe Book,2020-03-25
1183,251.2097,KaggleMart,Kaggle Recipe Book,2020-03-26
1184,250.92987,KaggleMart,Kaggle Recipe Book,2020-03-27
1185,250.65146,KaggleMart,Kaggle Recipe Book,2020-03-28
1186,250.37404,KaggleMart,Kaggle Recipe Book,2020-03-29
1187,250.0977,KaggleMart,Kaggle Recipe Book,2020-03-30
1188,249.8232,KaggleMart,Kaggle Recipe Book,2020-03-31
1189,249.55064,KaggleMart,Kaggle Recipe Book,2020-04-01
1190,249.36049,KaggleMart,Kaggle Recipe Book,2020-04-02
1191,249.12917,KaggleMart,Kaggle Recipe Book,2020-04-03
1192,248.86282,KaggleMart,Kaggle Recipe Book,2020-04-04
1193,248.57399,KaggleMart,Kaggle Recipe Book,2020-04-05
1194,248.27206,KaggleMart,Kaggle Recipe Book,2020-04-06
1195,247.96443,KaggleMart,Kaggle Recipe Book,2020-04-07
1196,247.65416,KaggleMart,Kaggle Recipe Book,2020-04-08
1197,247.34344,KaggleMart,Kaggle Recipe Book,2020-04-09
1198,247.03462,KaggleMart,Kaggle Recipe Book,2020-04-10
1199,246.72768,KaggleMart,Kaggle Recipe Book,2020-04-11
1200,246.42308,KaggleMart,Kaggle Recipe Book,2020-04-12
1201,246.12096,KaggleMart,Kaggle Recipe Book,2020-04-13
1202,245.82051,KaggleMart,Kaggle Recipe Book,2020-04-14
1203,245.52222,KaggleMart,Kaggle Recipe Book,2020-04-15
1204,245.22581,KaggleMart,Kaggle Recipe Book,2020-04-16
1205,244.93114,KaggleMart,Kaggle Recipe Book,2020-04-17
1206,244.6382,KaggleMart,Kaggle Recipe Book,2020-04-18
1207,244.34671,KaggleMart,Kaggle Recipe Book,2020-04-19
1208,244.05667,KaggleMart,Kaggle Recipe Book,2020-04-20
1209,243.76813,KaggleMart,Kaggle Recipe Book,2020-04-21
1210,243.48257,KaggleMart,Kaggle Recipe Book,2020-04-22
1211,243.19565,KaggleMart,Kaggle Recipe Book,2020-04-23
1212,242.90923,KaggleMart,Kaggle Recipe Book,2020-04-24
1213,242.62314,KaggleMart,Kaggle Recipe Book,2020-04-25
1214,242.33742,KaggleMart,Kaggle Recipe Book,2020-04-26
1215,242.05211,KaggleMart,Kaggle Recipe Book,2020-04-27
1216,241.7678,KaggleMart,Kaggle Recipe Book,2020-04-28
1217,241.48604,KaggleMart,Kaggle Recipe Book,2020-04-29
1218,241.20706,KaggleMart,Kaggle Recipe Book,2020-04-30
1219,240.92914,KaggleMart,Kaggle Recipe Book,2020-05-01
1220,240.65213,KaggleMart,Kaggle Recipe Book,2020-05-02
1221,240.37881,KaggleMart,Kaggle Recipe Book,2020-05-03
1222,240.1085,KaggleMart,Kaggle Recipe Book,2020-05-04
1223,239.83856,KaggleMart,Kaggle Recipe Book,2020-05-05
1224,239.56934,KaggleMart,Kaggle Recipe Book,2020-05-06
1225,239.30122,KaggleMart,Kaggle Recipe Book,2020-05-07
1226,239.03432,KaggleMart,Kaggle Recipe Book,2020-05-08
1227,238.76866,KaggleMart,Kaggle Recipe Book,2020-05-09
1228,238.50429,KaggleMart,Kaggle Recipe Book,2020-05-10
1229,238.24113,KaggleMart,Kaggle Recipe Book,2020-05-11
1230,237.97905,KaggleMart,Kaggle Recipe Book,2020-05-12
1231,237.71732,KaggleMart,Kaggle Recipe Book,2020-05-13
1232,237.456,KaggleMart,Kaggle Recipe Book,2020-05-14
1233,237.1951,KaggleMart,Kaggle Recipe Book,2020-05-15
1234,236.93448,KaggleMart,Kaggle Recipe Book,2020-05-16
1235,236.67406,KaggleMart,Kaggle Recipe Book,2020-05-17
1236,236.41371,KaggleMart,Kaggle Recipe Book,2020-05-18
1237,236.1533,KaggleMart,Kaggle Recipe Book,2020-05-19
1238,235.89275,KaggleMart,Kaggle Recipe Book,2020-05-20
1239,235.63194,KaggleMart,Kaggle Recipe Book,2020-05-21
1240,235.37076,KaggleMart,Kaggle Recipe Book,2020-05-22
1241,235.10915,KaggleMart,Kaggle Recipe Book,2020-05-23
1242,234.8476,KaggleMart,Kaggle Recipe Book,2020-05-24
1243,234.58737,KaggleMart,Kaggle Recipe Book,2020-05-25
1244,234.32994,KaggleMart,Kaggle Recipe Book,2020-05-26
1245,234.07628,KaggleMart,Kaggle Recipe Book,2020-05-27
1246,233.82343,KaggleMart,Kaggle Recipe Book,2020-05-28
1247,233.57033,KaggleMart,Kaggle Recipe Book,2020-05-29
1248,233.31715,KaggleMart,Kaggle Recipe Book,2020-05-30
1249,233.06522,KaggleMart,Kaggle Recipe Book,2020-05-31
1250,232.81752,KaggleMart,Kaggle Recipe Book,2020-06-01
1251,232.5631,KaggleMart,Kaggle Recipe Book,2020-06-02
1252,232.32367,KaggleMart,Kaggle Recipe Book,2020-06-03
1253,232.09433,KaggleMart,Kaggle Recipe Book,2020-06-04
1254,231.87378,KaggleMart,Kaggle Recipe Book,2020-06-05
1255,231.66266,KaggleMart,Kaggle Recipe Book,2020-06-06
1256,231.46129,KaggleMart,Kaggle Recipe Book,2020-06-07
1257,231.26979,KaggleMart,Kaggle Recipe Book,2020-06-08
1258,231.08833,KaggleMart,Kaggle Recipe Book,2020-06-09
1259,230.91647,KaggleMart,Kaggle Recipe Book,2020-06-10
1260,230.75397,KaggleMart,Kaggle Recipe Book,2020-06-11
1261,230.60054,KaggleMart,Kaggle Recipe Book,2020-06-12
1262,230.45593,KaggleMart,Kaggle Recipe Book,2020-06-13
1263,230.31969,KaggleMart,Kaggle Recipe Book,2020-06-14
1264,230.19124,KaggleMart,Kaggle Recipe Book,2020-06-15
1265,230.0711,KaggleMart,Kaggle Recipe Book,2020-06-16
1266,229.9591,KaggleMart,Kaggle Recipe Book,2020-06-17
1267,229.85501,KaggleMart,Kaggle Recipe Book,2020-06-18
1268,229.75874,KaggleMart,Kaggle Recipe Book,2020-06-19
1269,229.67032,KaggleMart,Kaggle Recipe Book,2020-06-20
1270,229.58714,KaggleMart,Kaggle Recipe Book,2020-06-21
1271,229.50781,KaggleMart,Kaggle Recipe Book,2020-06-22
1272,229.43193,KaggleMart,Kaggle Recipe Book,2020-06-23
1273,229.35907,KaggleMart,Kaggle Recipe Book,2020-06-24
1274,229.289,KaggleMart,Kaggle Recipe Book,2020-06-25
1275,229.22218,KaggleMart,Kaggle Recipe Book,2020-06-26
1276,229.15627,KaggleMart,Kaggle Recipe Book,2020-06-27
1277,229.09148,KaggleMart,Kaggle Recipe Book,2020-06-28
1278,229.02858,KaggleMart,Kaggle Recipe Book,2020-06-29
1279,228.97237,KaggleMart,Kaggle Recipe Book,2020-06-30
1280,228.91985,KaggleMart,Kaggle Recipe Book,2020-07-01
1281,228.87286,KaggleMart,Kaggle Recipe Book,2020-07-02
1282,228.83746,KaggleMart,Kaggle Recipe Book,2020-07-03
1283,228.8148,KaggleMart,Kaggle Recipe Book,2020-07-04
1284,228.80528,KaggleMart,Kaggle Recipe Book,2020-07-05
1285,228.80914,KaggleMart,Kaggle Recipe Book,2020-07-06
1286,228.8262,KaggleMart,Kaggle Recipe Book,2020-07-07
1287,228.85606,KaggleMart,Kaggle Recipe Book,2020-07-08
1288,228.89787,KaggleMart,Kaggle Recipe Book,2020-07-09
1289,228.9509,KaggleMart,Kaggle Recipe Book,2020-07-10
1290,229.01439,KaggleMart,Kaggle Recipe Book,2020-07-11
1291,229.08751,KaggleMart,Kaggle Recipe Book,2020-07-12
1292,229.16936,KaggleMart,Kaggle Recipe Book,2020-07-13
1293,229.25905,KaggleMart,Kaggle Recipe Book,2020-07-14
1294,229.35576,KaggleMart,Kaggle Recipe Book,2020-07-15
1295,229.4587,KaggleMart,Kaggle Recipe Book,2020-07-16
1296,229.56708,KaggleMart,Kaggle Recipe Book,2020-07-17
1297,229.6802,KaggleMart,Kaggle Recipe Book,2020-07-18
1298,229.79741,KaggleMart,Kaggle Recipe Book,2020-07-19
1299,229.91814,KaggleMart,Kaggle Recipe Book,2020-07-20
1300,230.04182,KaggleMart,Kaggle Recipe Book,2020-07-21
1301,230.16798,KaggleMart,Kaggle Recipe Book,2020-07-22
1302,230.29622,KaggleMart,Kaggle Recipe Book,2020-07-23
1303,230.42613,KaggleMart,Kaggle Recipe Book,2020-07-24
1304,230.5574,KaggleMart,Kaggle Recipe Book,2020-07-25
1305,230.6905,KaggleMart,Kaggle Recipe Book,2020-07-26
1306,230.82909,KaggleMart,Kaggle Recipe Book,2020-07-27
1307,230.97142,KaggleMart,Kaggle Recipe Book,2020-07-28
1308,231.11478,KaggleMart,Kaggle Recipe Book,2020-07-29
1309,231.2574,KaggleMart,Kaggle Recipe Book,2020-07-30
1310,231.4002,KaggleMart,Kaggle Recipe Book,2020-07-31
1311,231.54335,KaggleMart,Kaggle Recipe Book,2020-08-01
1312,231.68318,KaggleMart,Kaggle Recipe Book,2020-08-02
1313,231.8344,KaggleMart,Kaggle Recipe Book,2020-08-03
1314,232.00107,KaggleMart,Kaggle Recipe Book,2020-08-04
1315,232.18303,KaggleMart,Kaggle Recipe Book,2020-08-05
1316,232.38022,KaggleMart,Kaggle Recipe Book,2020-08-06
1317,232.59193,KaggleMart,Kaggle Recipe Book,2020-08-07
1318,232.81705,KaggleMart,Kaggle Recipe Book,2020-08-08
1319,233.05325,KaggleMart,Kaggle Recipe Book,2020-08-09
1320,233.29344,KaggleMart,Kaggle Recipe Book,2020-08-10
1321,233.54118,KaggleMart,Kaggle Recipe Book,2020-08-11
1322,233.79704,KaggleMart,Kaggle Recipe Book,2020-08-12
1323,234.06006,KaggleMart,Kaggle Recipe Book,2020-08-13
1324,234.32942,KaggleMart,Kaggle Recipe Book,2020-08-14
1325,234.6045,KaggleMart,Kaggle Recipe Book,2020-08-15
1326,234.8845,KaggleMart,Kaggle Recipe Book,2020-08-16
1327,235.16849,KaggleMart,Kaggle Recipe Book,2020-08-17
1328,235.45587,KaggleMart,Kaggle Recipe Book,2020-08-18
1329,235.74611,KaggleMart,Kaggle Recipe Book,2020-08-19
1330,236.03871,KaggleMart,Kaggle Recipe Book,2020-08-20
1331,236.33316,KaggleMart,Kaggle Recipe Book,2020-08-21
1332,236.62904,KaggleMart,Kaggle Recipe Book,2020-08-22
1333,236.92694,KaggleMart,Kaggle Recipe Book,2020-08-23
1334,237.22722,KaggleMart,Kaggle Recipe Book,2020-08-24
1335,237.5324,KaggleMart,Kaggle Recipe Book,2020-08-25
1336,237.83882,KaggleMart,Kaggle Recipe Book,2020-08-26
1337,238.14365,KaggleMart,Kaggle Recipe Book,2020-08-27
1338,238.44756,KaggleMart,Kaggle Recipe Book,2020-08-28
1339,238.75069,KaggleMart,Kaggle Recipe Book,2020-08-29
1340,239.05304,KaggleMart,Kaggle Recipe Book,2020-08-30
1341,239.3534,KaggleMart,Kaggle Recipe Book,2020-08-31
1342,239.65305,KaggleMart,Kaggle Recipe Book,2020-09-01
1343,239.98866,KaggleMart,Kaggle Recipe Book,2020-09-02
1344,240.32114,KaggleMart,Kaggle Recipe Book,2020-09-03
1345,240.66446,KaggleMart,Kaggle Recipe Book,2020-09-04
1346,241.01906,KaggleMart,Kaggle Recipe Book,2020-09-05
1347,241.3849,KaggleMart,Kaggle Recipe Book,2020-09-06
1348,241.76129,KaggleMart,Kaggle Recipe Book,2020-09-07
1349,242.14734,KaggleMart,Kaggle Recipe Book,2020-09-08
1350,242.54285,KaggleMart,Kaggle Recipe Book,2020-09-09
1351,242.94702,KaggleMart,Kaggle Recipe Book,2020-09-10
1352,243.35907,KaggleMart,Kaggle Recipe Book,2020-09-11
1353,243.77817,KaggleMart,Kaggle Recipe Book,2020-09-12
1354,244.20348,KaggleMart,Kaggle Recipe Book,2020-09-13
1355,244.63422,KaggleMart,Kaggle Recipe Book,2020-09-14
1356,245.06937,KaggleMart,Kaggle Recipe Book,2020-09-15
1357,245.50801,KaggleMart,Kaggle Recipe Book,2020-09-16
1358,245.94998,KaggleMart,Kaggle Recipe Book,2020-09-17
1359,246.39465,KaggleMart,Kaggle Recipe Book,2020-09-18
1360,246.84154,KaggleMart,Kaggle Recipe Book,2020-09-19
1361,247.29019,KaggleMart,Kaggle Recipe Book,2020-09-20
1362,247.7401,KaggleMart,Kaggle Recipe Book,2020-09-21
1363,248.1846,KaggleMart,Kaggle Recipe Book,2020-09-22
1364,248.6258,KaggleMart,Kaggle Recipe Book,2020-09-23
1365,249.06624,KaggleMart,Kaggle Recipe Book,2020-09-24
1366,249.50528,KaggleMart,Kaggle Recipe Book,2020-09-25
1367,249.94336,KaggleMart,Kaggle Recipe Book,2020-09-26
1368,250.3789,KaggleMart,Kaggle Recipe Book,2020-09-27
1369,250.81065,KaggleMart,Kaggle Recipe Book,2020-09-28
1370,251.24031,KaggleMart,Kaggle Recipe Book,2020-09-29
1371,251.66582,KaggleMart,Kaggle Recipe Book,2020-09-30
1372,252.08821,KaggleMart,Kaggle Recipe Book,2020-10-01
1373,252.57582,KaggleMart,Kaggle Recipe Book,2020-10-02
1374,253.04497,KaggleMart,Kaggle Recipe Book,2020-10-03
1375,253.52441,KaggleMart,Kaggle Recipe Book,2020-10-04
1376,254.01428,KaggleMart,Kaggle Recipe Book,2020-10-05
1377,254.51315,KaggleMart,Kaggle Recipe Book,2020-10-06
1378,255.02217,KaggleMart,Kaggle Recipe Book,2020-10-07
1379,255.53987,KaggleMart,Kaggle Recipe Book,2020-10-08
1380,256.05685,KaggleMart,Kaggle Recipe Book,2020-10-09
1381,256.5484,KaggleMart,Kaggle Recipe Book,2020-10-10
1382,257.00922,KaggleMart,Kaggle Recipe Book,2020-10-11
1383,257.4454,KaggleMart,Kaggle Recipe Book,2020-10-12
1384,257.87048,KaggleMart,Kaggle Recipe Book,2020-10-13
1385,258.28845,KaggleMart,Kaggle Recipe Book,2020-10-14
1386,258.70007,KaggleMart,Kaggle Recipe Book,2020-10-15
1387,259.10547,KaggleMart,Kaggle Recipe Book,2020-10-16
1388,259.50464,KaggleMart,Kaggle Recipe Book,2020-10-17
1389,259.89767,KaggleMart,Kaggle Recipe Book,2020-10-18
1390,260.2848,KaggleMart,Kaggle Recipe Book,2020-10-19
1391,260.666,KaggleMart,Kaggle Recipe Book,2020-10-20
1392,261.04138,KaggleMart,Kaggle Recipe Book,2020-10-21
1393,261.41116,KaggleMart,Kaggle Recipe Book,2020-10-22
1394,261.77548,KaggleMart,Kaggle Recipe Book,2020-10-23
1395,262.1345,KaggleMart,Kaggle Recipe Book,2020-10-24
1396,262.4879,KaggleMart,Kaggle Recipe Book,2020-10-25
1397,262.83572,KaggleMart,Kaggle Recipe Book,2020-10-26
1398,263.1784,KaggleMart,Kaggle Recipe Book,2020-10-27
1399,263.51633,KaggleMart,Kaggle Recipe Book,2020-10-28
1400,263.84964,KaggleMart,Kaggle Recipe Book,2020-10-29
1401,264.17844,KaggleMart,Kaggle Recipe Book,2020-10-30
1402,264.5029,KaggleMart,Kaggle Recipe Book,2020-10-31
1403,264.82303,KaggleMart,Kaggle Recipe Book,2020-11-01
1404,265.2297,KaggleMart,Kaggle Recipe Book,2020-11-02
1405,265.59018,KaggleMart,Kaggle Recipe Book,2020-11-03
1406,265.94333,KaggleMart,Kaggle Recipe Book,2020-11-04
1407,266.2924,KaggleMart,Kaggle Recipe Book,2020-11-05
1408,266.63815,KaggleMart,Kaggle Recipe Book,2020-11-06
1409,266.98108,KaggleMart,Kaggle Recipe Book,2020-11-07
1410,267.32132,KaggleMart,Kaggle Recipe Book,2020-11-08
1411,267.6589,KaggleMart,Kaggle Recipe Book,2020-11-09
1412,267.9939,KaggleMart,Kaggle Recipe Book,2020-11-10
1413,268.32632,KaggleMart,Kaggle Recipe Book,2020-11-11
1414,268.65616,KaggleMart,Kaggle Recipe Book,2020-11-12
1415,268.98346,KaggleMart,Kaggle Recipe Book,2020-11-13
1416,269.3082,KaggleMart,Kaggle Recipe Book,2020-11-14
1417,269.63037,KaggleMart,Kaggle Recipe Book,2020-11-15
1418,269.95,KaggleMart,Kaggle Recipe Book,2020-11-16
1419,270.26715,KaggleMart,Kaggle Recipe Book,2020-11-17
1420,270.58182,KaggleMart,Kaggle Recipe Book,2020-11-18
1421,270.8941,KaggleMart,Kaggle Recipe Book,2020-11-19
1422,271.204,KaggleMart,Kaggle Recipe Book,2020-11-20
1423,271.51157,KaggleMart,Kaggle Recipe Book,2020-11-21
1424,271.81696,KaggleMart,Kaggle Recipe Book,2020-11-22
1425,272.12012,KaggleMart,Kaggle Recipe Book,2020-11-23
1426,272.4212,KaggleMart,Kaggle Recipe Book,2020-11-24
1427,272.7202,KaggleMart,Kaggle Recipe Book,2020-11-25
1428,273.01688,KaggleMart,Kaggle Recipe Book,2020-11-26
1429,273.31067,KaggleMart,Kaggle Recipe Book,2020-11-27
1430,273.6027,KaggleMart,Kaggle Recipe Book,2020-11-28
1431,273.8929,KaggleMart,Kaggle Recipe Book,2020-11-29
1432,274.18143,KaggleMart,Kaggle Recipe Book,2020-11-30
1433,274.46823,KaggleMart,Kaggle Recipe Book,2020-12-01
1434,274.8501,KaggleMart,Kaggle Recipe Book,2020-12-02
1435,275.18793,KaggleMart,Kaggle Recipe Book,2020-12-03
1436,275.5218,KaggleMart,Kaggle Recipe Book,2020-12-04
1437,275.85492,KaggleMart,Kaggle Recipe Book,2020-12-05
1438,276.18793,KaggleMart,Kaggle Recipe Book,2020-12-06
1439,276.5211,KaggleMart,Kaggle Recipe Book,2020-12-07
1440,276.85446,KaggleMart,Kaggle Recipe Book,2020-12-08
1441,277.188,KaggleMart,Kaggle Recipe Book,2020-12-09
1442,277.5216,KaggleMart,Kaggle Recipe Book,2020-12-10
1443,277.85526,KaggleMart,Kaggle Recipe Book,2020-12-11
1444,278.18884,KaggleMart,Kaggle Recipe Book,2020-12-12
1445,278.5223,KaggleMart,Kaggle Recipe Book,2020-12-13
1446,278.85562,KaggleMart,Kaggle Recipe Book,2020-12-14
1447,279.18878,KaggleMart,Kaggle Recipe Book,2020-12-15
1448,279.5217,KaggleMart,Kaggle Recipe Book,2020-12-16
1449,279.85446,KaggleMart,Kaggle Recipe Book,2020-12-17
1450,280.18704,KaggleMart,Kaggle Recipe Book,2020-12-18
1451,280.51947,KaggleMart,Kaggle Recipe Book,2020-12-19
1452,280.8518,KaggleMart,Kaggle Recipe Book,2020-12-20
1453,281.18414,KaggleMart,Kaggle Recipe Book,2020-12-21
1454,281.51645,KaggleMart,Kaggle Recipe Book,2020-12-22
1455,281.84885,KaggleMart,Kaggle Recipe Book,2020-12-23
1456,282.18134,KaggleMart,Kaggle Recipe Book,2020-12-24
1457,282.51404,KaggleMart,Kaggle Recipe Book,2020-12-25
1458,282.84683,KaggleMart,Kaggle Recipe Book,2020-12-26
1459,283.17877,KaggleMart,Kaggle Recipe Book,2020-12-27
1460,283.51105,KaggleMart,Kaggle Recipe Book,2020-12-28
1461,283.84375,KaggleMart,Kaggle Recipe Book,2020-12-29
1462,284.17706,KaggleMart,Kaggle Recipe Book,2020-12-30
1463,284.51083,KaggleMart,Kaggle Recipe Book,2020-12-31
1464,150.78348,KaggleRama,Kaggle for Kids: One Smart Goose,2020-01-01
1465,150.72383,KaggleRama,Kaggle for Kids: One Smart Goose,2020-01-02
1466,150.63486,KaggleRama,Kaggle for Kids: One Smart Goose,2020-01-03
