0,mark_,prod_,country_,date_
5090,-57.105217,KaggleMart,Kaggle Getting Started,Italy,2020-11-28
5091,-64.958374,KaggleMart,Kaggle Getting Started,Italy,2020-11-29
5092,-65.780556,KaggleMart,Kaggle Getting Started,Italy,2020-11-30
5093,-20.24409,KaggleMart,Kaggle Getting Started,Italy,2020-12-01
5094,-10.351137,KaggleMart,Kaggle Getting Started,Italy,2020-12-02
5095,-15.396512,KaggleMart,Kaggle Getting Started,Italy,2020-12-03
5096,-25.958183,KaggleMart,Kaggle Getting Started,Italy,2020-12-04
5097,-38.9284,KaggleMart,Kaggle Getting Started,Italy,2020-12-05
5098,-52.74969,KaggleMart,Kaggle Getting Started,Italy,2020-12-06
5099,-61.13931,KaggleMart,Kaggle Getting Started,Italy,2020-12-07
5100,-21.992716,KaggleMart,Kaggle Getting Started,Italy,2020-12-08
5101,-25.30112,KaggleMart,Kaggle Getting Started,Italy,2020-12-09
5102,-36.318916,KaggleMart,Kaggle Getting Started,Italy,2020-12-10
5103,-51.36426,KaggleMart,Kaggle Getting Started,Italy,2020-12-11
5104,-63.219437,KaggleMart,Kaggle Getting Started,Italy,2020-12-12
5105,-65.780556,KaggleMart,Kaggle Getting Started,Italy,2020-12-13
5106,-65.780556,KaggleMart,Kaggle Getting Started,Italy,2020-12-14
5107,-32.095497,KaggleMart,Kaggle Getting Started,Italy,2020-12-15
5108,-41.39169,KaggleMart,Kaggle Getting Started,Italy,2020-12-16
5109,-55.15924,KaggleMart,Kaggle Getting Started,Italy,2020-12-17
5110,-59.134106,KaggleMart,Kaggle Getting Started,Italy,2020-12-18
5111,-62.62603,KaggleMart,Kaggle Getting Started,Italy,2020-12-19
5112,-65.780556,KaggleMart,Kaggle Getting Started,Italy,2020-12-20
5113,-65.780556,KaggleMart,Kaggle Getting Started,Italy,2020-12-21
5114,-40.640305,KaggleMart,Kaggle Getting Started,Italy,2020-12-22
5115,-44.011135,KaggleMart,Kaggle Getting Started,Italy,2020-12-23
5116,-47.57153,KaggleMart,Kaggle Getting Started,Italy,2020-12-24
5117,-52.701252,KaggleMart,Kaggle Getting Started,Italy,2020-12-25
5118,-59.229958,KaggleMart,Kaggle Getting Started,Italy,2020-12-26
5119,-64.62204,KaggleMart,Kaggle Getting Started,Italy,2020-12-27
5120,-65.780556,KaggleMart,Kaggle Getting Started,Italy,2020-12-28
5121,-28.230492,KaggleMart,Kaggle Getting Started,Italy,2020-12-29
5122,-27.36275,KaggleMart,Kaggle Getting Started,Italy,2020-12-30
5123,-35.772804,KaggleMart,Kaggle Getting Started,Italy,2020-12-31
5124,-10.424324,KaggleMart,Kaggle Getting Started,Belgium,2020-01-01
5125,-23.253817,KaggleMart,Kaggle Getting Started,Belgium,2020-01-02
5126,19.338324,KaggleMart,Kaggle Getting Started,Belgium,2020-01-03
5127,52.491604,KaggleMart,Kaggle Getting Started,Belgium,2020-01-04
5128,57.6902,KaggleMart,Kaggle Getting Started,Belgium,2020-01-05
5129,7.564244,KaggleMart,Kaggle Getting Started,Belgium,2020-01-06
5130,-53.122227,KaggleMart,Kaggle Getting Started,Belgium,2020-01-07
5131,-64.653824,KaggleMart,Kaggle Getting Started,Belgium,2020-01-08
5132,-32.676086,KaggleMart,Kaggle Getting Started,Belgium,2020-01-09
5133,-5.197901,KaggleMart,Kaggle Getting Started,Belgium,2020-01-10
5134,32.295284,KaggleMart,Kaggle Getting Started,Belgium,2020-01-11
5135,48.682354,KaggleMart,Kaggle Getting Started,Belgium,2020-01-12
5136,-0.39243194,KaggleMart,Kaggle Getting Started,Belgium,2020-01-13
5137,-51.11755,KaggleMart,Kaggle Getting Started,Belgium,2020-01-14
5138,-54.872482,KaggleMart,Kaggle Getting Started,Belgium,2020-01-15
5139,-29.023605,KaggleMart,Kaggle Getting Started,Belgium,2020-01-16
5140,-14.248598,KaggleMart,Kaggle Getting Started,Belgium,2020-01-17
5141,10.404374,KaggleMart,Kaggle Getting Started,Belgium,2020-01-18
5142,45.22229,KaggleMart,Kaggle Getting Started,Belgium,2020-01-19
5143,-10.328517,KaggleMart,Kaggle Getting Started,Belgium,2020-01-20
5144,-43.86026,KaggleMart,Kaggle Getting Started,Belgium,2020-01-21
5145,-29.387043,KaggleMart,Kaggle Getting Started,Belgium,2020-01-22
5146,-13.620496,KaggleMart,Kaggle Getting Started,Belgium,2020-01-23
5147,3.2418535,KaggleMart,Kaggle Getting Started,Belgium,2020-01-24
5148,19.434061,KaggleMart,Kaggle Getting Started,Belgium,2020-01-25
5149,37.411957,KaggleMart,Kaggle Getting Started,Belgium,2020-01-26
5150,-4.9803133,KaggleMart,Kaggle Getting Started,Belgium,2020-01-27
5151,-16.775091,KaggleMart,Kaggle Getting Started,Belgium,2020-01-28
5152,-1.3118312,KaggleMart,Kaggle Getting Started,Belgium,2020-01-29
5153,8.353424,KaggleMart,Kaggle Getting Started,Belgium,2020-01-30
5154,25.803396,KaggleMart,Kaggle Getting Started,Belgium,2020-01-31
5155,41.70871,KaggleMart,Kaggle Getting Started,Belgium,2020-02-01
5156,62.26384,KaggleMart,Kaggle Getting Started,Belgium,2020-02-02
5157,12.144833,KaggleMart,Kaggle Getting Started,Belgium,2020-02-03
5158,-55.215107,KaggleMart,Kaggle Getting Started,Belgium,2020-02-04
5159,-61.648697,KaggleMart,Kaggle Getting Started,Belgium,2020-02-05
5160,-43.57512,KaggleMart,Kaggle Getting Started,Belgium,2020-02-06
5161,-4.2433214,KaggleMart,Kaggle Getting Started,Belgium,2020-02-07
5162,27.835926,KaggleMart,Kaggle Getting Started,Belgium,2020-02-08
5163,38.138268,KaggleMart,Kaggle Getting Started,Belgium,2020-02-09
5164,-8.852908,KaggleMart,Kaggle Getting Started,Belgium,2020-02-10
5165,-55.701134,KaggleMart,Kaggle Getting Started,Belgium,2020-02-11
5166,-67.3749,KaggleMart,Kaggle Getting Started,Belgium,2020-02-12
5167,-44.10962,KaggleMart,Kaggle Getting Started,Belgium,2020-02-13
5168,-27.51036,KaggleMart,Kaggle Getting Started,Belgium,2020-02-14
5169,12.512284,KaggleMart,Kaggle Getting Started,Belgium,2020-02-15
5170,32.313408,KaggleMart,Kaggle Getting Started,Belgium,2020-02-16
5171,-18.023062,KaggleMart,Kaggle Getting Started,Belgium,2020-02-17
5172,-50.326675,KaggleMart,Kaggle Getting Started,Belgium,2020-02-18
5173,-50.561745,KaggleMart,Kaggle Getting Started,Belgium,2020-02-19
5174,-26.182682,KaggleMart,Kaggle Getting Started,Belgium,2020-02-20
5175,-13.494442,KaggleMart,Kaggle Getting Started,Belgium,2020-02-21
5176,5.634785,KaggleMart,Kaggle Getting Started,Belgium,2020-02-22
5177,33.238724,KaggleMart,Kaggle Getting Started,Belgium,2020-02-23
5178,-19.858908,KaggleMart,Kaggle Getting Started,Belgium,2020-02-24
5179,-31.863281,KaggleMart,Kaggle Getting Started,Belgium,2020-02-25
5180,-22.741577,KaggleMart,Kaggle Getting Started,Belgium,2020-02-26
5181,-6.5819993,KaggleMart,Kaggle Getting Started,Belgium,2020-02-27
5182,10.107224,KaggleMart,Kaggle Getting Started,Belgium,2020-02-28
5183,26.386639,KaggleMart,Kaggle Getting Started,Belgium,2020-02-29
5184,42.746845,KaggleMart,Kaggle Getting Started,Belgium,2020-03-01
5185,4.2392006,KaggleMart,Kaggle Getting Started,Belgium,2020-03-02
5186,-58.630993,KaggleMart,Kaggle Getting Started,Belgium,2020-03-03
5187,-63.335613,KaggleMart,Kaggle Getting Started,Belgium,2020-03-04
5188,-44.987347,KaggleMart,Kaggle Getting Started,Belgium,2020-03-05
5189,-11.674087,KaggleMart,Kaggle Getting Started,Belgium,2020-03-06
5190,22.522923,KaggleMart,Kaggle Getting Started,Belgium,2020-03-07
5191,27.173477,KaggleMart,Kaggle Getting Started,Belgium,2020-03-08
5192,-20.326029,KaggleMart,Kaggle Getting Started,Belgium,2020-03-09
5193,-59.794285,KaggleMart,Kaggle Getting Started,Belgium,2020-03-10
5194,-67.3749,KaggleMart,Kaggle Getting Started,Belgium,2020-03-11
5195,-58.320793,KaggleMart,Kaggle Getting Started,Belgium,2020-03-12
5196,-34.684013,KaggleMart,Kaggle Getting Started,Belgium,2020-03-13
5197,4.210758,KaggleMart,Kaggle Getting Started,Belgium,2020-03-14
5198,19.835096,KaggleMart,Kaggle Getting Started,Belgium,2020-03-15
5199,-29.05349,KaggleMart,Kaggle Getting Started,Belgium,2020-03-16
5200,-52.118225,KaggleMart,Kaggle Getting Started,Belgium,2020-03-17
5201,-60.39395,KaggleMart,Kaggle Getting Started,Belgium,2020-03-18
5202,-34.868626,KaggleMart,Kaggle Getting Started,Belgium,2020-03-19
5203,-22.750076,KaggleMart,Kaggle Getting Started,Belgium,2020-03-20
5204,-3.207052,KaggleMart,Kaggle Getting Started,Belgium,2020-03-21
5205,27.285496,KaggleMart,Kaggle Getting Started,Belgium,2020-03-22
5206,-26.720665,KaggleMart,Kaggle Getting Started,Belgium,2020-03-23
5207,-31.752176,KaggleMart,Kaggle Getting Started,Belgium,2020-03-24
5208,-37.527325,KaggleMart,Kaggle Getting Started,Belgium,2020-03-25
5209,-12.817817,KaggleMart,Kaggle Getting Started,Belgium,2020-03-26
5210,-0.2756253,KaggleMart,Kaggle Getting Started,Belgium,2020-03-27
5211,18.033451,KaggleMart,Kaggle Getting Started,Belgium,2020-03-28
5212,33.382767,KaggleMart,Kaggle Getting Started,Belgium,2020-03-29
5213,-8.3464,KaggleMart,Kaggle Getting Started,Belgium,2020-03-30
5214,-4.9708457,KaggleMart,Kaggle Getting Started,Belgium,2020-03-31
5215,-1.8191886,KaggleMart,Kaggle Getting Started,Belgium,2020-04-01
5216,-30.815283,KaggleMart,Kaggle Getting Started,Belgium,2020-04-02
5217,-6.232285,KaggleMart,Kaggle Getting Started,Belgium,2020-04-03
5218,26.841581,KaggleMart,Kaggle Getting Started,Belgium,2020-04-04
5219,30.685114,KaggleMart,Kaggle Getting Started,Belgium,2020-04-05
5220,-21.677614,KaggleMart,Kaggle Getting Started,Belgium,2020-04-06
5221,-61.571148,KaggleMart,Kaggle Getting Started,Belgium,2020-04-07
5222,-67.3749,KaggleMart,Kaggle Getting Started,Belgium,2020-04-08
5223,-67.3749,KaggleMart,Kaggle Getting Started,Belgium,2020-04-09
5224,-34.592976,KaggleMart,Kaggle Getting Started,Belgium,2020-04-10
5225,0.036925208,KaggleMart,Kaggle Getting Started,Belgium,2020-04-11
5226,9.158671,KaggleMart,Kaggle Getting Started,Belgium,2020-04-12
5227,-33.593388,KaggleMart,Kaggle Getting Started,Belgium,2020-04-13
5228,-57.50795,KaggleMart,Kaggle Getting Started,Belgium,2020-04-14
5229,-62.676105,KaggleMart,Kaggle Getting Started,Belgium,2020-04-15
5230,-56.367935,KaggleMart,Kaggle Getting Started,Belgium,2020-04-16
5231,-34.765156,KaggleMart,Kaggle Getting Started,Belgium,2020-04-17
5232,-11.433521,KaggleMart,Kaggle Getting Started,Belgium,2020-04-18
5233,13.186173,KaggleMart,Kaggle Getting Started,Belgium,2020-04-19
5234,-35.922894,KaggleMart,Kaggle Getting Started,Belgium,2020-04-20
5235,-38.475285,KaggleMart,Kaggle Getting Started,Belgium,2020-04-21
5236,-49.753433,KaggleMart,Kaggle Getting Started,Belgium,2020-04-22
5237,-29.819254,KaggleMart,Kaggle Getting Started,Belgium,2020-04-23
5238,-14.97872,KaggleMart,Kaggle Getting Started,Belgium,2020-04-24
5239,2.1989503,KaggleMart,Kaggle Getting Started,Belgium,2020-04-25
5240,22.348848,KaggleMart,Kaggle Getting Started,Belgium,2020-04-26
5241,-18.052418,KaggleMart,Kaggle Getting Started,Belgium,2020-04-27
5242,-12.089627,KaggleMart,Kaggle Getting Started,Belgium,2020-04-28
5243,-24.067043,KaggleMart,Kaggle Getting Started,Belgium,2020-04-29
5244,-4.982748,KaggleMart,Kaggle Getting Started,Belgium,2020-04-30
5245,8.202837,KaggleMart,Kaggle Getting Started,Belgium,2020-05-01
5246,34.16676,KaggleMart,Kaggle Getting Started,Belgium,2020-05-02
5247,31.509892,KaggleMart,Kaggle Getting Started,Belgium,2020-05-03
5248,-17.622238,KaggleMart,Kaggle Getting Started,Belgium,2020-05-04
5249,-55.29387,KaggleMart,Kaggle Getting Started,Belgium,2020-05-05
5250,-60.340054,KaggleMart,Kaggle Getting Started,Belgium,2020-05-06
5251,-59.53309,KaggleMart,Kaggle Getting Started,Belgium,2020-05-07
5252,-39.66407,KaggleMart,Kaggle Getting Started,Belgium,2020-05-08
5253,-3.14244,KaggleMart,Kaggle Getting Started,Belgium,2020-05-09
5254,0.47932968,KaggleMart,Kaggle Getting Started,Belgium,2020-05-10
5255,-39.966923,KaggleMart,Kaggle Getting Started,Belgium,2020-05-11
5256,-54.598156,KaggleMart,Kaggle Getting Started,Belgium,2020-05-12
5257,-61.215412,KaggleMart,Kaggle Getting Started,Belgium,2020-05-13
5258,-62.678345,KaggleMart,Kaggle Getting Started,Belgium,2020-05-14
5259,-48.721115,KaggleMart,Kaggle Getting Started,Belgium,2020-05-15
5260,-14.459662,KaggleMart,Kaggle Getting Started,Belgium,2020-05-16
5261,4.2555676,KaggleMart,Kaggle Getting Started,Belgium,2020-05-17
5262,-43.19255,KaggleMart,Kaggle Getting Started,Belgium,2020-05-18
5263,-41.449383,KaggleMart,Kaggle Getting Started,Belgium,2020-05-19
5264,-49.342953,KaggleMart,Kaggle Getting Started,Belgium,2020-05-20
5265,-47.674538,KaggleMart,Kaggle Getting Started,Belgium,2020-05-21
5266,-24.490417,KaggleMart,Kaggle Getting Started,Belgium,2020-05-22
5267,-11.406426,KaggleMart,Kaggle Getting Started,Belgium,2020-05-23
5268,22.980045,KaggleMart,Kaggle Getting Started,Belgium,2020-05-24
5269,-26.804686,KaggleMart,Kaggle Getting Started,Belgium,2020-05-25
5270,-15.608112,KaggleMart,Kaggle Getting Started,Belgium,2020-05-26
5271,-27.635626,KaggleMart,Kaggle Getting Started,Belgium,2020-05-27
5272,-20.057878,KaggleMart,Kaggle Getting Started,Belgium,2020-05-28
5273,-2.139136,KaggleMart,Kaggle Getting Started,Belgium,2020-05-29
5274,15.811088,KaggleMart,Kaggle Getting Started,Belgium,2020-05-30
5275,38.488922,KaggleMart,Kaggle Getting Started,Belgium,2020-05-31
5276,-8.2366495,KaggleMart,Kaggle Getting Started,Belgium,2020-06-01
5277,-39.82094,KaggleMart,Kaggle Getting Started,Belgium,2020-06-02
5278,-49.44544,KaggleMart,Kaggle Getting Started,Belgium,2020-06-03
5279,-38.15494,KaggleMart,Kaggle Getting Started,Belgium,2020-06-04
5280,-22.894197,KaggleMart,Kaggle Getting Started,Belgium,2020-06-05
5281,-0.09767688,KaggleMart,Kaggle Getting Started,Belgium,2020-06-06
5282,6.210947,KaggleMart,Kaggle Getting Started,Belgium,2020-06-07
5283,-40.438026,KaggleMart,Kaggle Getting Started,Belgium,2020-06-08
5284,-47.653378,KaggleMart,Kaggle Getting Started,Belgium,2020-06-09
5285,-53.116966,KaggleMart,Kaggle Getting Started,Belgium,2020-06-10
5286,-58.686913,KaggleMart,Kaggle Getting Started,Belgium,2020-06-11
5287,-53.755222,KaggleMart,Kaggle Getting Started,Belgium,2020-06-12
5288,-20.27978,KaggleMart,Kaggle Getting Started,Belgium,2020-06-13
5289,-6.244783,KaggleMart,Kaggle Getting Started,Belgium,2020-06-14
5290,-51.36364,KaggleMart,Kaggle Getting Started,Belgium,2020-06-15
5291,-39.041313,KaggleMart,Kaggle Getting Started,Belgium,2020-06-16
5292,-48.573845,KaggleMart,Kaggle Getting Started,Belgium,2020-06-17
5293,-53.087086,KaggleMart,Kaggle Getting Started,Belgium,2020-06-18
5294,-44.76855,KaggleMart,Kaggle Getting Started,Belgium,2020-06-19
5295,-19.734987,KaggleMart,Kaggle Getting Started,Belgium,2020-06-20
5296,12.826963,KaggleMart,Kaggle Getting Started,Belgium,2020-06-21
5297,-36.648914,KaggleMart,Kaggle Getting Started,Belgium,2020-06-22
5298,-21.52771,KaggleMart,Kaggle Getting Started,Belgium,2020-06-23
5299,-31.966503,KaggleMart,Kaggle Getting Started,Belgium,2020-06-24
5300,-35.5075,KaggleMart,Kaggle Getting Started,Belgium,2020-06-25
5301,-17.86388,KaggleMart,Kaggle Getting Started,Belgium,2020-06-26
5302,4.1309013,KaggleMart,Kaggle Getting Started,Belgium,2020-06-27
5303,25.095768,KaggleMart,Kaggle Getting Started,Belgium,2020-06-28
5304,-17.705664,KaggleMart,Kaggle Getting Started,Belgium,2020-06-29
5305,3.5190907,KaggleMart,Kaggle Getting Started,Belgium,2020-06-30
5306,-5.26829,KaggleMart,Kaggle Getting Started,Belgium,2020-07-01
5307,-10.363916,KaggleMart,Kaggle Getting Started,Belgium,2020-07-02
5308,-1.0467274,KaggleMart,Kaggle Getting Started,Belgium,2020-07-03
5309,19.23379,KaggleMart,Kaggle Getting Started,Belgium,2020-07-04
5310,11.904903,KaggleMart,Kaggle Getting Started,Belgium,2020-07-05
5311,-37.197372,KaggleMart,Kaggle Getting Started,Belgium,2020-07-06
5312,-44.28838,KaggleMart,Kaggle Getting Started,Belgium,2020-07-07
5313,-44.10956,KaggleMart,Kaggle Getting Started,Belgium,2020-07-08
5314,-48.144413,KaggleMart,Kaggle Getting Started,Belgium,2020-07-09
5315,-36.636856,KaggleMart,Kaggle Getting Started,Belgium,2020-07-10
5316,-17.789083,KaggleMart,Kaggle Getting Started,Belgium,2020-07-11
5317,-9.377852,KaggleMart,Kaggle Getting Started,Belgium,2020-07-12
5318,-58.783916,KaggleMart,Kaggle Getting Started,Belgium,2020-07-13
5319,-38.108143,KaggleMart,Kaggle Getting Started,Belgium,2020-07-14
5320,-39.297287,KaggleMart,Kaggle Getting Started,Belgium,2020-07-15
5321,-47.13486,KaggleMart,Kaggle Getting Started,Belgium,2020-07-16
5322,-51.989635,KaggleMart,Kaggle Getting Started,Belgium,2020-07-17
5323,-20.59428,KaggleMart,Kaggle Getting Started,Belgium,2020-07-18
5324,4.4682856,KaggleMart,Kaggle Getting Started,Belgium,2020-07-19
5325,-43.834908,KaggleMart,Kaggle Getting Started,Belgium,2020-07-20
5326,-25.800032,KaggleMart,Kaggle Getting Started,Belgium,2020-07-21
5327,-28.359776,KaggleMart,Kaggle Getting Started,Belgium,2020-07-22
5328,-34.865475,KaggleMart,Kaggle Getting Started,Belgium,2020-07-23
5329,-30.097548,KaggleMart,Kaggle Getting Started,Belgium,2020-07-24
5330,-3.661671,KaggleMart,Kaggle Getting Started,Belgium,2020-07-25
5331,20.37727,KaggleMart,Kaggle Getting Started,Belgium,2020-07-26
5332,-25.05295,KaggleMart,Kaggle Getting Started,Belgium,2020-07-27
5333,-7.599311,KaggleMart,Kaggle Getting Started,Belgium,2020-07-28
5334,-10.437973,KaggleMart,Kaggle Getting Started,Belgium,2020-07-29
5335,-13.517089,KaggleMart,Kaggle Getting Started,Belgium,2020-07-30
5336,3.609606,KaggleMart,Kaggle Getting Started,Belgium,2020-07-31
5337,24.672535,KaggleMart,Kaggle Getting Started,Belgium,2020-08-01
5338,28.134638,KaggleMart,Kaggle Getting Started,Belgium,2020-08-02
5339,-31.15519,KaggleMart,Kaggle Getting Started,Belgium,2020-08-03
5340,-36.53457,KaggleMart,Kaggle Getting Started,Belgium,2020-08-04
5341,-40.912807,KaggleMart,Kaggle Getting Started,Belgium,2020-08-05
5342,-23.389555,KaggleMart,Kaggle Getting Started,Belgium,2020-08-06
5343,-7.2007675,KaggleMart,Kaggle Getting Started,Belgium,2020-08-07
5344,13.207798,KaggleMart,Kaggle Getting Started,Belgium,2020-08-08
5345,3.301717,KaggleMart,Kaggle Getting Started,Belgium,2020-08-09
5346,-53.447594,KaggleMart,Kaggle Getting Started,Belgium,2020-08-10
5347,-38.274857,KaggleMart,Kaggle Getting Started,Belgium,2020-08-11
5348,-42.70145,KaggleMart,Kaggle Getting Started,Belgium,2020-08-12
5349,-38.886932,KaggleMart,Kaggle Getting Started,Belgium,2020-08-13
5350,-33.213936,KaggleMart,Kaggle Getting Started,Belgium,2020-08-14
5351,-14.934419,KaggleMart,Kaggle Getting Started,Belgium,2020-08-15
5352,-1.0053301,KaggleMart,Kaggle Getting Started,Belgium,2020-08-16
5353,-54.03146,KaggleMart,Kaggle Getting Started,Belgium,2020-08-17
5354,-29.237188,KaggleMart,Kaggle Getting Started,Belgium,2020-08-18
5355,-35.348385,KaggleMart,Kaggle Getting Started,Belgium,2020-08-19
5356,-30.422256,KaggleMart,Kaggle Getting Started,Belgium,2020-08-20
5357,-30.698515,KaggleMart,Kaggle Getting Started,Belgium,2020-08-21
5358,-20.44533,KaggleMart,Kaggle Getting Started,Belgium,2020-08-22
5359,14.076338,KaggleMart,Kaggle Getting Started,Belgium,2020-08-23
5360,-35.20927,KaggleMart,Kaggle Getting Started,Belgium,2020-08-24
5361,-16.000328,KaggleMart,Kaggle Getting Started,Belgium,2020-08-25
5362,-23.700209,KaggleMart,Kaggle Getting Started,Belgium,2020-08-26
5363,-15.149386,KaggleMart,Kaggle Getting Started,Belgium,2020-08-27
5364,-8.19904,KaggleMart,Kaggle Getting Started,Belgium,2020-08-28
5365,11.1528225,KaggleMart,Kaggle Getting Started,Belgium,2020-08-29
5366,31.232035,KaggleMart,Kaggle Getting Started,Belgium,2020-08-30
5367,-15.962748,KaggleMart,Kaggle Getting Started,Belgium,2020-08-31
5368,1.6060799,KaggleMart,Kaggle Getting Started,Belgium,2020-09-01
5369,-19.177597,KaggleMart,Kaggle Getting Started,Belgium,2020-09-02
5370,-4.8989296,KaggleMart,Kaggle Getting Started,Belgium,2020-09-03
5371,25.103094,KaggleMart,Kaggle Getting Started,Belgium,2020-09-04
5372,49.419052,KaggleMart,Kaggle Getting Started,Belgium,2020-09-05
5373,35.682613,KaggleMart,Kaggle Getting Started,Belgium,2020-09-06
5374,-44.086903,KaggleMart,Kaggle Getting Started,Belgium,2020-09-07
5375,-34.37073,KaggleMart,Kaggle Getting Started,Belgium,2020-09-08
5376,-42.064697,KaggleMart,Kaggle Getting Started,Belgium,2020-09-09
5377,-40.468372,KaggleMart,Kaggle Getting Started,Belgium,2020-09-10
5378,-6.4677606,KaggleMart,Kaggle Getting Started,Belgium,2020-09-11
5379,18.340334,KaggleMart,Kaggle Getting Started,Belgium,2020-09-12
5380,15.507224,KaggleMart,Kaggle Getting Started,Belgium,2020-09-13
5381,-44.27737,KaggleMart,Kaggle Getting Started,Belgium,2020-09-14
5382,-32.73632,KaggleMart,Kaggle Getting Started,Belgium,2020-09-15
5383,-41.780304,KaggleMart,Kaggle Getting Started,Belgium,2020-09-16
5384,-36.432404,KaggleMart,Kaggle Getting Started,Belgium,2020-09-17
5385,-21.32423,KaggleMart,Kaggle Getting Started,Belgium,2020-09-18
5386,-8.5944605,KaggleMart,Kaggle Getting Started,Belgium,2020-09-19
5387,9.113168,KaggleMart,Kaggle Getting Started,Belgium,2020-09-20
5388,-42.627205,KaggleMart,Kaggle Getting Started,Belgium,2020-09-21
